State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55377,Santiago,Sherburne,P.O. Box
Minnesota,ZIP Code 55378,Savage,Scott,Standard
Minnesota,ZIP Code 55379,Shakopee,Scott,Standard
Minnesota,ZIP Code 55381,Silver Lake,Mcleod,Standard
Minnesota,ZIP Code 55382,South Haven,Wright,Standard
Minnesota,ZIP Code 55384,Spring Park,Hennepin,Standard
Minnesota,ZIP Code 55385,Stewart,Mcleod,Standard
Minnesota,ZIP Code 55386,Victoria,Carver,Standard
Minnesota,ZIP Code 55387,Waconia,Carver,Standard
Minnesota,ZIP Code 55388,Watertown,Carver,Standard
Minnesota,ZIP Code 55389,Watkins,Meeker,Standard
Minnesota,ZIP Code 55390,Waverly,Wright,Standard
Minnesota,ZIP Code 55391,Wayzata,Hennepin,Standard
Minnesota,ZIP Code 55395,Winsted,Mcleod,Standard
Minnesota,ZIP Code 55396,Winthrop,Sibley,Standard
Minnesota,ZIP Code 55397,Young America,Carver,Standard
Minnesota,ZIP Code 55398,Zimmerman,Sherburne,Standard
Minnesota,ZIP Code 55401,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55402,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55403,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55404,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55405,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55406,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55407,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55408,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55409,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55410,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55411,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55412,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55413,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55414,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55415,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55416,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55417,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55418,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55419,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55420,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55421,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55422,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55423,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55424,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55425,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55426,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55427,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55428,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55429,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55430,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55431,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55432,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55433,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55434,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55435,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55436,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55436,Saint Louis Park,Hennepin,Standard
Minnesota,ZIP Code 55437,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55438,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55439,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55440,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55441,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55442,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55443,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55444,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55445,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55446,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55447,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55448,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55449,Minneapolis,Anoka,Standard
Minnesota,ZIP Code 55450,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55454,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55455,Minneapolis,Hennepin,Standard
Minnesota,ZIP Code 55458,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55459,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55460,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55467,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55470,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55472,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55474,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55478,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55479,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55480,Minneapolis,Hennepin,P.O. Box
Minnesota,ZIP Code 55483,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55484,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55485,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55486,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55487,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55488,Minneapolis,Hennepin,Unique
Minnesota,ZIP Code 55554,Norwood,Carver,P.O. Box
Minnesota,ZIP Code 55569,Osseo,Hennepin,P.O. Box
Minnesota,ZIP Code 55572,Rockford,Hennepin,P.O. Box
Minnesota,ZIP Code 55573,Young America,Hennepin,P.O. Box
Minnesota,ZIP Code 55575,Howard Lake,Hennepin,P.O. Box
Minnesota,ZIP Code 55577,Rockford,Hennepin,P.O. Box
Minnesota,ZIP Code 55592,Maple Plain,Wright,P.O. Box
Minnesota,ZIP Code 55593,Maple Plain,Hennepin,P.O. Box
Minnesota,ZIP Code 55599,Loretto,Hennepin,P.O. Box
Minnesota,ZIP Code 55601,Beaver Bay,Lake,P.O. Box
Minnesota,ZIP Code 55602,Brimson,Saint Louis,Standard
Minnesota,ZIP Code 55603,Finland,Lake,Standard
Minnesota,ZIP Code 55604,Grand Marais,Cook,Standard
Minnesota,ZIP Code 55605,Grand Portage,Cook,Standard
Minnesota,ZIP Code 55606,Hovland,Cook,Standard
Minnesota,ZIP Code 55607,Isabella,Lake,Standard
Minnesota,ZIP Code 55609,Knife River,Lake,P.O. Box
Minnesota,ZIP Code 55612,Lutsen,Cook,Standard
Minnesota,ZIP Code 55613,Schroeder,Cook,Standard
Minnesota,ZIP Code 55614,Silver Bay,Lake,Standard
Minnesota,ZIP Code 55615,Tofte,Cook,Standard
Minnesota,ZIP Code 55616,Two Harbors,Lake,Standard
Minnesota,ZIP Code 55702,Alborn,Saint Louis,Standard
